date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2015-06-08,sh.600000,110.8685216500,110.8685216500,110.8685216500,110.8685216500,110.8685216500,0,0.0000,1,,0,0.000000,0
2015-06-09,sh.600000,110.8685216500,110.8685216500,110.8685216500,110.8685216500,110.8685216500,0,0.0000,1,,0,0.000000,0
2015-06-10,sh.600000,110.8685216500,110.8685216500,110.8685216500,110.8685216500,110.8685216500,0,0.0000,1,,0,0.000000,0
2015-06-11,sh.600000,110.8685216500,110.8685216500,110.8685216500,110.8685216500,110.8685216500,0,0.0000,1,,0,0.000000,0
2015-06-12,sh.600000,110.8685216500,110.8685216500,110.8685216500,110.8685216500,110.8685216500,0,0.0000,1,,0,0.000000,0
2015-06-15,sh.600000,110.8685216500,110.8685216500,110.8685216500,110.8685216500,110.8685216500,0,0.0000,1,,0,0.000000,0
2015-06-16,sh.600000,110.8685216500,110.8685216500,110.8685216500,110.8685216500,110.8685216500,0,0.0000,1,,0,0.000000,0
2015-06-17,sh.600000,111.2294609500,114.1771319000,107.9810072500,109.4849210000,110.8685216500,513118656,9419105792.0000,1,3.438493,1,-1.248000,0
2015-06-18,sh.600000,108.8231989500,109.7857037500,106.1161542000,106.5974066000,109.4849210000,278296736,4980064768.0000,1,1.864912,1,-2.637400,0
2015-06-19,sh.600000,105.7552149000,107.9810072500,101.3036302000,102.6872308500,106.5974066000,278090224,4894778624.0000,1,1.863529,1,-3.668200,0
2015-06-23,sh.600000,103.5686571500,107.5980760300,102.2465040800,107.1573583400,102.6872217700,297748896,4966949376.0000,1,1.995265,1,4.353200,0
2015-06-24,sh.600000,107.2203180100,108.9202291000,104.3871328600,108.6054307500,107.1573583400,257825317,4364353280.0000,1,1.727730,1,1.351300,0
2015-06-25,sh.600000,110.8090192000,111.6904545800,104.8278505500,105.2056085700,108.6054307500,271649040,4704733184.0000,1,1.820365,1,-3.130400,0
2015-06-26,sh.600000,103.4427378100,107.5351163600,96.5171741100,99.7910769500,105.2056085700,361776736,5893832448.0000,1,2.424326,1,-5.146600,0
2015-06-29,sh.600000,102.6242621000,104.0723345100,93.2432712700,100.1688349700,99.7910769500,420675696,6723070976.0000,1,2.819017,1,0.378500,0
2015-06-30,sh.600000,100.2947543100,106.9055196600,100.1688349700,106.7796003200,100.1688349700,375411264,6204981760.0000,1,2.515693,1,6.599600,0
2015-07-01,sh.600000,105.8352052700,106.5907213100,101.9946654000,102.7501814400,106.7796003200,250555997,4180149248.0000,1,1.679017,1,-3.773600,0
2015-07-02,sh.600000,103.8834555000,105.9611246100,99.5392382700,103.0649797900,102.7501814400,322264864,5297602304.0000,1,2.159550,1,0.306400,0
2015-07-03,sh.600000,103.1908991300,104.7648908800,95.0691017000,99.9169962900,103.0649797900,312701072,5041250048.0000,1,2.095462,1,-3.054400,0
2015-07-06,sh.600000,109.5498258000,109.9275838200,104.7019312100,108.4165517400,99.9169962900,659421888,11195523072.0000,1,4.418895,1,8.506600,0
2015-07-07,sh.600000,106.6536809800,112.1941319400,103.6316168200,110.6201401900,108.4165517400,713763504,12379048448.0000,1,4.783047,1,2.032500,0
2015-07-08,sh.600000,101.9946654000,110.1794225000,99.5392382700,100.4206736500,110.6201401900,837950416,13833635584.0000,1,5.615244,1,-9.220300,0
2015-07-09,sh.600000,100.4206736500,109.5498258000,96.8319724600,106.7166406500,100.4206736500,545237280,8927542016.0000,1,3.653725,1,6.269600,0
2015-07-10,sh.600000,105.5204069200,114.2718010500,104.8278505500,108.7943097600,106.7166406500,647768576,11376342784.0000,1,4.340804,1,1.946900,0
2015-07-13,sh.600000,106.9684793300,110.0535031600,105.8352052700,107.2832776800,108.7943097600,372594656,6364720128.0000,1,2.496818,1,-1.388900,0
2015-07-14,sh.600000,105.6463262600,106.9055196600,103.0020201200,105.4574472500,107.2832776800,305725808,5111292928.0000,1,2.048719,1,-1.701900,0
2015-07-15,sh.600000,105.1426489000,107.8499147100,103.9464151700,107.4721566900,105.4574472500,348253552,5845359104.0000,1,2.333705,1,1.910400,0
2015-07-16,sh.600000,107.4721566900,107.7869550400,105.2056085700,106.7796003200,107.4721566900,181402598,3069471168.0000,1,1.215609,1,-0.644400,0
2015-07-17,sh.600000,107.2203180100,108.2276727300,106.2759229600,107.1573583400,106.7796003200,195927578,3336786144.0000,1,1.312943,1,0.353800,0
2015-07-20,sh.600000,107.0314390000,107.2203180100,104.8278505500,105.0167295600,107.1573583400,172918155,2908824608.0000,1,1.158753,1,-1.997700,0
2015-07-21,sh.600000,104.3871328600,105.2685682400,102.6242621000,103.1279394600,105.0167295600,156268261,2572676432.0000,1,1.047179,1,-1.798600,0
2015-07-22,sh.600000,102.8131411100,103.1279394600,101.6798670500,101.7428267200,103.1279394600,120352700,1956978864.0000,1,0.806503,1,-1.343100,0
2015-07-23,sh.600000,102.2465040800,103.9464151700,101.8687460600,103.4427378100,101.7428267200,114525468,1878869152.0000,1,0.767454,1,1.670800,0
2015-07-24,sh.600000,103.4427378100,103.8204958300,101.5539477100,101.6169073800,103.4427378100,123609179,2016987552.0000,1,0.828326,1,-1.765100,0
2015-07-27,sh.600000,100.7354720000,101.3650687000,93.4321502800,93.8728679700,101.6169073800,225091581,3515372640.0000,1,1.508376,1,-7.620800,0
2015-07-28,sh.600000,92.4247955600,96.9578918000,92.0470375400,95.9505370800,93.8728679700,246095094,3717225984.0000,1,1.649124,1,2.213300,0
2015-07-29,sh.600000,95.8246177400,96.3282951000,95.1950210400,96.2653354300,95.9505370800,135858697,2063868112.0000,1,0.910412,1,0.328100,0
2015-07-30,sh.600000,96.2653354300,96.7060531200,93.6839889600,93.8099083000,96.2653354300,118921723,1807407776.0000,1,0.796914,1,-2.550700,0
2015-07-31,sh.600000,94.2506259900,95.4468597200,92.2359165500,94.8802226900,93.8099083000,234941266,3516273904.0000,1,1.574380,1,1.140900,0
2015-08-03,sh.600000,94.3765453300,98.2170852000,93.5580696200,97.9022868500,94.8802226900,212367132,3246435568.0000,1,1.423107,1,3.185100,0
2015-08-04,sh.600000,97.4615691600,98.6578028900,96.8319724600,98.3430045400,97.9022868500,85154364,1320992960.0000,1,0.570633,1,0.450200,0
2015-08-05,sh.600000,98.2170852000,98.4689238800,96.1394160900,96.3912547700,98.3430045400,58185882,899150928.0000,1,0.389913,1,-1.984600,0
2015-08-06,sh.600000,95.4468597200,98.0282061900,95.3209403800,96.8319724600,96.3912547700,65377995,1007550208.0000,1,0.438109,1,0.457200,0
2015-08-07,sh.600000,98.0911658600,98.4689238800,96.8949321300,97.3986094900,96.8319724600,65302258,1014250624.0000,1,0.437601,1,0.585200,0
2015-08-10,sh.600000,97.2726901500,99.8540366200,96.6430934500,99.3503592600,97.3986094900,116938205,1823776976.0000,1,0.783622,1,2.003900,0
2015-08-11,sh.600000,98.8466819000,99.1614802500,97.6504481700,98.0282061900,99.3503592600,105104123,1642256848.0000,1,0.704320,1,-1.330800,0
2015-08-12,sh.600000,96.9578918000,98.2170852000,96.8319724600,96.8949321300,98.0282061900,79184358,1225370352.0000,1,0.530627,1,-1.156100,0
2015-08-13,sh.600000,97.3986094900,97.9652465200,96.2653354300,97.2726901500,96.8949321300,74034209,1141661424.0000,1,0.496115,1,0.389900,0
2015-08-14,sh.600000,97.3986094900,97.8393271800,96.7690127900,97.5245288300,97.2726901500,66356010,1025758704.0000,1,0.444663,1,0.258900,0
2015-08-17,sh.600000,97.0208514700,97.0208514700,95.8246177400,96.4542144400,97.5245288300,120892083,1851641792.0000,1,0.810118,1,-1.097500,0
2015-08-18,sh.600000,96.6430934500,97.7134078400,93.3691906100,93.6210292900,96.4542144400,198445221,3032249664.0000,1,1.329814,1,-2.937300,0
2015-08-19,sh.600000,93.6210292900,95.5098193900,91.2915215000,94.4395050000,93.6210292900,199062097,2952584752.0000,1,1.333948,1,0.874200,0
2015-08-20,sh.600000,94.0617469800,94.3765453300,92.2988762200,92.4247955600,94.4395050000,88124782,1309322544.0000,1,0.590539,1,-2.133300,0
2015-08-21,sh.600000,91.9840778700,92.8025535800,89.4027314000,89.5286507400,92.4247955600,123792817,1794884640.0000,1,0.829556,1,-3.133500,0
2015-08-24,sh.600000,87.7028203100,87.8287396500,80.5883776000,81.0290952900,89.5286507400,334859424,4407389440.0000,1,2.243948,1,-9.493700,0
2015-08-25,sh.600000,78.9514261800,82.3512483600,74.9849669700,78.0070311300,81.0290952900,289470688,3659079616.0000,1,1.939791,1,-3.729600,0
2015-08-26,sh.600000,79.6439825500,84.0511594500,78.0699908000,81.9734903400,78.0070311300,235214588,3028238688.0000,1,1.576212,1,5.084700,0
2015-08-27,sh.600000,82.8549257200,88.7101750300,81.7216516600,88.0176186600,81.9734903400,212008806,2835655232.0000,1,1.420706,1,7.373300,0
2015-08-28,sh.600000,88.7731347000,90.1582474400,87.1991429500,89.6545700800,88.0176186600,208950955,2942159408.0000,1,1.400215,1,1.859800,0
2015-08-31,sh.600000,89.4027314000,94.3135856600,87.8916993200,94.1876663200,89.6545700800,202628515,2902670624.0000,1,1.357847,1,5.056200,0
2015-09-01,sh.600000,92.2988762200,96.5801337800,90.7248844700,96.5171741100,94.1876663200,304904688,4572547328.0000,1,2.043217,1,2.473300,0
2015-09-02,sh.600000,93.8099083000,96.7690127900,92.6766342400,93.7469486300,96.5171741100,255045273,3831534736.0000,1,1.709101,1,-2.870200,0
2015-09-07,sh.600000,92.7395939100,94.5024646700,89.1508927200,91.2915215000,93.7469486300,287948624,4206785568.0000,1,1.929591,1,-2.619200,0
2015-09-08,sh.600000,91.4174408400,95.4468597200,89.5286507400,94.8172630200,91.2915215000,330814192,4893450752.0000,1,2.216841,1,3.862100,0
2015-09-09,sh.600000,93.8728679700,96.1394160900,93.8728679700,95.4468597200,94.8172630200,241917533,3653652176.0000,1,1.621129,1,0.664000,0
2015-09-10,sh.600000,94.8172630200,96.1394160900,94.1876663200,96.0134967500,95.4468597200,205749026,3113080976.0000,1,1.378758,1,0.593700,0
2015-09-11,sh.600000,96.6430934500,98.5948432200,96.3282951000,97.9652465200,96.0134967500,288708560,4469128192.0000,1,1.934684,1,2.032800,0
2015-09-14,sh.600000,97.5874885000,100.4206736500,93.9987873100,100.2947543100,97.9652465200,183936607,2836987904.0000,1,1.232590,1,2.377900,0
2015-09-15,sh.600000,97.7763675100,97.9022868500,95.9505370800,97.3356498200,100.2947543100,107602458,1658227600.0000,1,0.721062,1,-2.950400,0
2015-09-16,sh.600000,96.3912547700,99.4762786000,94.6283840100,97.1467708100,97.3356498200,74128982,1135218752.0000,1,0.496751,1,-0.194000,0
2015-09-17,sh.600000,96.5801337800,97.3356498200,95.0691017000,95.1320613700,97.1467708100,50848655,778452704.0000,1,0.340745,1,-2.073900,0
2015-09-18,sh.600000,95.4468597200,96.2653354300,94.5654243400,94.6283840100,95.1320613700,40899248,619915760.0000,1,0.274073,1,-0.529500,0
2015-09-21,sh.600000,94.1876663200,94.9431823600,93.4321502800,94.2506259900,94.6283840100,40488316,604842000.0000,1,0.271319,1,-0.399200,0
2015-09-22,sh.600000,94.2506259900,95.8875774100,94.2506259900,94.7543033500,94.2506259900,38673835,584644944.0000,1,0.259160,1,0.534400,0
2015-09-23,sh.600000,93.8728679700,94.4395050000,92.4247955600,94.1247066500,94.7543033500,54580634,810914240.0000,1,0.365754,1,-0.664500,0
2015-09-24,sh.600000,94.1247066500,96.3282951000,93.6210292900,96.1394160900,94.1247066500,78862572,1192962816.0000,1,0.528471,1,2.140500,0
2015-09-25,sh.600000,95.3839000500,98.3430045400,95.3839000500,98.1541255300,96.1394160900,136070895,2096781872.0000,1,0.911834,1,2.095600,0
2015-09-28,sh.600000,97.9022868500,100.4836333200,97.0838111400,100.2317946400,98.1541255300,91425816,1436492496.0000,1,0.612660,1,2.116700,0
2015-09-29,sh.600000,99.4133189300,100.6725123300,98.6578028900,100.5465929900,100.2317946400,114190253,1807681568.0000,1,0.765208,1,0.314100,0
2015-09-30,sh.600000,100.4206736500,104.8278505500,100.1058753000,104.7019312100,100.5465929900,211038123,3452096800.0000,1,1.414201,1,4.132700,0
2015-10-08,sh.600000,105.7722456000,105.7722456000,99.6651576100,99.9169962900,104.7019312100,140057148,2277284656.0000,1,0.938546,1,-4.570100,0
2015-10-09,sh.600000,100.5465929900,101.6798670500,99.7910769500,100.1058753000,99.9169962900,41525835,663144752.0000,1,0.278271,1,0.189000,0
2015-10-12,sh.600000,100.1058753000,102.3094637500,99.0355609100,101.1132300200,100.1058753000,93633306,1497165792.0000,1,0.627452,1,1.006300,0
2015-10-13,sh.600000,100.6095526600,101.4280283700,99.7910769500,100.5465929900,101.1132300200,54698799,873290848.0000,1,0.366546,1,-0.560400,0
2015-10-14,sh.600000,99.5392382700,101.3021090300,99.5392382700,100.1058753000,100.5465929900,44297812,706211872.0000,1,0.237478,1,-0.438300,0
2015-10-15,sh.600000,100.1058753000,100.1058753000,100.1058753000,100.1058753000,100.1058753000,0,0.0000,1,,0,0.000000,0
2015-10-16,sh.600000,100.1058753000,100.1058753000,100.1058753000,100.1058753000,100.1058753000,0,0.0000,1,,0,0.000000,0
2015-10-19,sh.600000,100.1058753000,100.1058753000,100.1058753000,100.1058753000,100.1058753000,0,0.0000,1,,0,0.000000,0
2015-10-20,sh.600000,100.1058753000,100.1058753000,100.1058753000,100.1058753000,100.1058753000,0,0.0000,1,,0,0.000000,0
2015-10-21,sh.600000,100.1058753000,100.1058753000,100.1058753000,100.1058753000,100.1058753000,0,0.0000,1,,0,0.000000,0
2015-10-22,sh.600000,100.1058753000,100.1058753000,100.1058753000,100.1058753000,100.1058753000,0,0.0000,1,,0,0.000000,0
2015-10-23,sh.600000,100.1058753000,100.1058753000,100.1058753000,100.1058753000,100.1058753000,0,0.0000,1,,0,0.000000,0
2015-10-26,sh.600000,100.9243510100,104.3241731900,100.9243510100,102.4983427600,100.1058753000,101041055,1648965008.0000,1,0.541674,1,2.389900,0
2015-10-27,sh.600000,102.1835444100,103.5686571500,101.6798670500,102.7501814400,102.4983427600,74933996,1223267248.0000,1,0.401716,1,0.245700,0
2015-10-28,sh.600000,102.3724234200,104.1352941800,101.3021090300,102.6872217700,102.7501814400,74226285,1217460768.0000,1,0.397922,1,-0.061300,0
2015-10-29,sh.600000,102.6242621000,104.7019312100,102.1835444100,104.4500925300,102.6872217700,75760565,1251114544.0000,1,0.406147,1,1.716700,0
2015-10-30,sh.600000,103.8834555000,105.0167295600,103.1279394600,103.1908991300,104.4500925300,45465414,750144864.0000,1,0.243737,1,-1.205600,0
2015-11-02,sh.600000,102.6242621000,104.0093748400,102.1205847400,103.3168184700,103.1908991300,38122791,625014480.0000,1,0.204374,1,0.122000,0
2015-11-03,sh.600000,103.2538588000,105.5833665900,103.0649797900,103.6316168200,103.3168184700,60485065,1005503936.0000,1,0.324256,1,0.304700,0
2015-11-04,sh.600000,103.4427378100,106.5277616400,103.4427378100,106.0240842800,103.6316168200,65053992,1086409872.0000,1,0.348750,1,2.308600,0
2015-11-05,sh.600000,106.0870439500,113.7681236900,105.4574472500,111.5015755700,106.0240842800,231799691,4077390384.0000,1,1.242662,1,5.166300,0
2015-11-06,sh.600000,110.3053418400,114.4606800600,110.2423821700,112.5718899600,111.5015755700,127594225,2277276144.0000,1,0.684024,1,0.959900,0
2015-11-09,sh.600000,112.8237286400,120.8196067300,112.5718899600,114.2718010500,112.5718899600,157820058,2925510320.0000,1,0.846063,1,1.510100,0
2015-11-10,sh.600000,113.3274060000,117.6716232300,112.1941319400,115.6569137900,114.2718010500,140427138,2575229760.0000,1,0.752820,1,1.212100,0
2015-11-11,sh.600000,115.9087524700,116.4124298300,110.1794225000,111.6274949100,115.6569137900,92130221,1643831040.0000,1,0.493904,1,-3.483900,0
2015-11-12,sh.600000,112.0682126000,112.2570916100,107.9758340500,109.2979871200,111.6274949100,77790159,1353612960.0000,1,0.417028,1,-2.086900,0
2015-11-13,sh.600000,108.2906324000,110.8090192000,107.9758340500,110.6830998600,109.2979871200,73433156,1283306208.0000,1,0.393670,1,1.267300,0
2015-11-16,sh.600000,109.1720677800,110.6830998600,108.2906324000,109.6757451400,110.6830998600,45144666,785563824.0000,1,0.242018,1,-0.910100,0
2015-11-17,sh.600000,109.9275838200,112.1311722700,109.6757451400,109.8016644800,109.6757451400,63539278,1119712544.0000,1,0.340630,1,0.114800,0
2015-11-18,sh.600000,109.9905434900,111.3126965600,108.5424710800,109.4868661300,109.8016644800,57584578,1003785440.0000,1,0.308707,1,-0.286700,0
2015-11-19,sh.600000,108.9202291000,113.2644463300,108.9202291000,112.6978093000,109.4868661300,102543449,1821483168.0000,1,0.549729,1,2.932700,0
2015-11-20,sh.600000,112.1311722700,117.2938652100,111.9422932600,116.2865104900,112.6978093000,148206210,2733449296.0000,1,0.794523,1,3.184400,0
2015-11-23,sh.600000,116.5383491700,120.4418487100,116.0976314800,120.0011310200,116.2865104900,171203791,3235638656.0000,1,0.917812,1,3.194400,0
2015-11-24,sh.600000,118.9937763000,120.3788890400,117.0420265300,119.9381713500,120.0011310200,129389144,2437634480.0000,1,0.693646,1,-0.052500,0
2015-11-25,sh.600000,118.9937763000,123.9046305600,116.0976314800,123.8416708900,119.9381713500,326524784,6295983616.0000,1,1.750477,1,3.254600,0
2015-11-26,sh.600000,122.7713565000,124.0305499000,120.8825664000,121.9528807900,123.8416708900,214944239,4187889904.0000,1,1.152302,1,-1.525200,0
2015-11-27,sh.600000,120.6307277200,122.2676791400,115.8457928000,116.6642685100,121.9528807900,105608733,1999981232.0000,1,0.566161,1,-4.336600,0
2015-11-30,sh.600000,116.0976314800,118.4271392700,110.8090192000,117.4197845500,116.6642685100,97633827,1779188256.0000,1,0.523408,1,0.647600,0
2015-12-01,sh.600000,115.5309944500,119.6233730000,113.8310833600,117.4827442200,117.4197845500,63430576,1179526368.0000,1,0.340047,1,0.053600,0
2015-12-02,sh.600000,116.5383491700,125.9193400000,116.3494701600,124.9749449500,117.4827442200,153608076,2972238976.0000,1,0.823483,1,6.377300,0
2015-12-03,sh.600000,124.0305499000,124.4712675900,121.0084857400,121.1973647500,124.9749449500,110346329,2147606960.0000,1,0.591559,1,-3.022700,0
2015-12-04,sh.600000,121.3232840900,121.3232840900,117.6716232300,117.7975425700,121.1973647500,70275848,1331588240.0000,1,0.376744,1,-2.805200,0
2015-12-07,sh.600000,117.7975425700,122.7713565000,117.7975425700,122.4565581500,117.7975425700,83346816,1592198368.0000,1,0.446817,1,3.955100,0
2015-12-08,sh.600000,121.3862437600,126.6748560400,118.4271392700,126.5489367000,122.4565581500,239884949,4764109312.0000,1,1.286007,1,3.341900,0
2015-12-09,sh.600000,123.2750338600,123.2750338600,120.3159293700,121.0714454100,126.5489367000,92049465,1776578416.0000,1,0.493471,1,-4.328400,0
2015-12-10,sh.600000,121.7640017800,125.1638239600,120.3159293700,121.3232840900,121.0714454100,57091310,1108934592.0000,1,0.306063,1,0.208000,0
2015-12-11,sh.600000,119.6863326700,121.0084857400,116.0346718100,117.1049862000,121.3232840900,87066826,1630390304.0000,1,0.466759,1,-3.476900,0
2015-12-14,sh.600000,115.2791557700,117.2938652100,113.5162850100,116.1605911500,117.1049862000,70736958,1290712912.0000,1,0.379216,1,-0.806400,0
2015-12-15,sh.600000,116.0976314800,118.4900989400,114.3977203900,115.2791557700,116.1605911500,51685772,950672912.0000,1,0.277084,1,-0.758800,0
2015-12-16,sh.600000,115.5939541200,116.1605911500,114.0199623700,114.4606800600,115.2791557700,38700640,705621168.0000,1,0.207472,1,-0.710000,0
2015-12-17,sh.600000,114.9643574200,117.1679458700,114.5865994000,116.4124298300,114.4606800600,53304071,983362560.0000,1,0.285760,1,1.705200,0
2015-12-18,sh.600000,116.4124298300,124.6601466000,116.0346718100,118.4271392700,116.4124298300,92211924,1753311888.0000,1,0.494342,1,1.730700,0
2015-12-21,sh.600000,118.3012199300,122.1417598000,116.7272281800,120.5048083800,118.4271392700,82490082,1567681248.0000,1,0.442224,1,1.754400,0
2015-12-22,sh.600000,119.6863326700,121.4492034300,118.1753005900,118.9937763000,120.5048083800,53122744,1006796480.0000,1,0.284787,1,-1.253900,0
2015-12-23,sh.600000,119.0567359700,120.4418487100,117.1679458700,118.8678569600,118.9937763000,66128171,1249610544.0000,1,0.354509,1,-0.105800,0
2015-12-24,sh.600000,118.6789779500,120.5048083800,117.5457038900,119.8752116800,118.8678569600,57171554,1083459056.0000,1,0.306493,1,0.847500,0
2015-12-25,sh.600000,119.7492923400,122.6454371600,119.1826553100,121.6380824400,119.8752116800,55427897,1069153872.0000,1,0.297145,1,1.470600,0
2015-12-28,sh.600000,121.9528807900,122.3306388100,117.2309055400,117.7345829000,121.6380824400,49980698,945164688.0000,1,0.267943,1,-3.209100,0
2015-12-29,sh.600000,117.2938652100,119.1196956400,115.7828331300,117.9864215800,117.7345829000,47288465,883333856.0000,1,0.253510,1,0.213900,0
2015-12-30,sh.600000,117.7975425700,118.2382602600,115.2791557700,116.9161071900,117.9864215800,35687385,660326976.0000,1,0.191318,1,-0.907200,0
2015-12-31,sh.600000,116.6013088400,116.6013088400,114.9643574200,115.0273170900,116.9161071900,27936138,513758896.0000,1,0.149764,1,-1.615500,0
2016-01-04,sh.600000,115.0902767600,115.0902767600,110.4942208500,112.0682126000,115.0273170900,42240610,754425776.0000,1,0.226449,1,-2.572500,0
2016-01-05,sh.600000,110.2423821700,113.7051640200,109.5498258000,113.0755673200,112.0682126000,58054793,1034181472.0000,1,0.311228,1,0.898900,0
2016-01-06,sh.600000,112.6978093000,114.2088413800,111.3756562300,113.9570027000,113.0755673200,46772653,838667392.0000,1,0.250745,1,0.779500,0
2016-01-07,sh.600000,112.0682126000,112.6978093000,109.5498258000,110.2423821700,113.9570027000,11350479,199502702.0000,1,0.060849,1,-3.259700,0
2016-01-08,sh.600000,111.6904545800,112.5718899600,106.4648019700,110.1164628300,110.2423821700,71918296,1262105056.0000,1,0.385549,1,-0.114200,0
2016-01-11,sh.600000,108.3535920700,109.8646241500,106.7796003200,107.3462373500,110.1164628300,90177135,1550155936.0000,1,0.483434,1,-2.515700,0
2016-01-12,sh.600000,108.1017533900,110.3053418400,107.5351163600,109.8646241500,107.3462373500,55374454,964061504.0000,1,0.296859,1,2.346100,0
2016-01-13,sh.600000,110.6201401900,112.6978093000,109.2350274500,109.4868661300,109.8646241500,47869312,843717360.0000,1,0.256624,1,-0.343800,0
2016-01-14,sh.600000,107.0314390000,113.2644463300,106.3388826300,112.8237286400,109.4868661300,54838833,966117856.0000,1,0.293987,1,3.047700,0
2016-01-15,sh.600000,112.0682126000,114.2718010500,110.3053418400,110.6830998600,112.8237286400,46723139,836146432.0000,1,0.250480,1,-1.897300,0
2016-01-18,sh.600000,109.7387048100,113.2644463300,109.0461484400,111.3126965600,110.6830998600,32729006,583291552.0000,1,0.175458,1,0.568800,0
2016-01-19,sh.600000,111.9422932600,112.5718899600,110.1794225000,111.8793335900,111.3126965600,29807159,527753168.0000,1,0.159794,1,0.509100,0
2016-01-20,sh.600000,110.8719788700,111.4386159000,107.5351163600,108.6054307500,111.8793335900,35968636,623546928.0000,1,0.192825,1,-2.926300,0
2016-01-21,sh.600000,108.4165517400,109.9275838200,103.8834555000,104.3871328600,108.6054307500,34197115,582845472.0000,1,0.183328,1,-3.884100,0
2016-01-22,sh.600000,106.0240842800,107.7239953700,103.8204958300,107.1573583400,104.3871328600,42007318,708179248.0000,1,0.225198,1,2.653800,0
2016-01-25,sh.600000,107.0314390000,108.1017533900,105.2685682400,107.2203180100,107.1573583400,23558971,400445072.0000,1,0.126298,1,0.058800,0
2016-01-26,sh.600000,106.7796003200,107.9128743800,103.2538588000,104.8908102200,107.2203180100,38279766,643611760.0000,1,0.205215,1,-2.172600,0
2016-01-27,sh.600000,105.4574472500,106.9055196600,103.9464151700,105.0167295600,104.8908102200,44291307,742640736.0000,1,0.237443,1,0.120100,0
2016-01-28,sh.600000,105.5204069200,105.8981649400,99.9799559600,104.3871328600,105.0167295600,38902180,643984176.0000,1,0.208552,1,-0.599500,0
2016-01-29,sh.600000,104.0093748400,107.3462373500,103.3168184700,106.4018423000,104.3871328600,47429000,799493376.0000,1,0.254264,1,1.930000,0
2016-02-01,sh.600000,106.9684793300,107.0314390000,103.3168184700,103.8834555000,106.4018423000,29139596,485275136.0000,1,0.156215,1,-2.366900,0
2016-02-02,sh.600000,103.8834555000,106.6536809800,103.6316168200,105.5204069200,103.8834555000,25380981,425396896.0000,1,0.136066,1,1.575800,0
2016-02-03,sh.600000,104.5130522000,104.8908102200,103.5686571500,104.5760118700,105.5204069200,27779183,459255616.0000,1,0.148922,1,-0.895000,0
2016-02-04,sh.600000,106.0240842800,109.0461484400,104.7019312100,108.9202291000,104.5760118700,47162860,799283792.0000,1,0.252837,1,4.154100,0
2016-02-05,sh.600000,108.5424710800,115.7828331300,107.9758340500,115.7198734600,108.9202291000,78413454,1401156048.0000,1,0.420369,1,6.242800,0
2016-02-15,sh.600000,113.2014866600,116.3494701600,112.0682126000,116.1605911500,115.7198734600,67296317,1221398336.0000,1,0.360771,1,0.380900,0
2016-02-16,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-02-17,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-02-18,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-02-19,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-02-22,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-02-23,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-02-24,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-02-25,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-02-26,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-02-29,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-03-01,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-03-02,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-03-03,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-03-04,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-03-07,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-03-08,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-03-09,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-03-10,sh.600000,116.1605911500,116.1605911500,116.1605911500,116.1605911500,116.1605911500,0,0.0000,1,,0,0.000000,0
2016-03-11,sh.600000,110.2423821700,110.3683015100,104.5760118700,106.8425599900,116.1605911500,98240322,1657158640.0000,1,0.526660,1,-8.021700,0
2016-03-14,sh.600000,106.2759229600,109.9905434900,105.8981649400,106.1500036200,106.8425599900,56922239,973317376.0000,1,0.305156,1,-0.648200,0
